BASE,,,
BASE CARDS,,,
BTP-70,Oneil Cruz,Pittsburgh Pirates®,
BTP-71,Estevan Florial,New York Yankees®,
BTP-72,Sandy Alcantara,Miami Marlins®,
BTP-73,Travis Swaggerty,Pittsburgh Pirates®,
BTP-74,Nate Pearson,Toronto Blue Jays®,
BTP-75,Leody Taveras,Texas Rangers®,
BTP-76,Ronny Mauricio,New York Mets®,
BTP-77,Matthew Liberatore,Tampa Bay RaysTM,
BTP-78,Brandon Marsh,Angels®,
BTP-79,Khalil Lee,Kansas City Royals®,
BTP-80,Alex Scherff,Boston Red Sox®,
BTP-81,Miguel Amaya,Chicago Cubs®,
BTP-82,Brice Turang,Milwaukee BrewersTM,
BTP-83,Jackson Kowar,Kansas City Royals®,
BTP-84,Daz Cameron,Detroit Tigers®,
BTP-85,Nolan Jones,Cleveland Indians®,
BTP-86,Franklin Perez,Detroit Tigers®,
BTP-87,Cole Winn,Texas Rangers®,
BTP-88,Kyle Lewis,Seattle MarinersTM,
BTP-89,Brusdar Graterol,Minnesota Twins®,
BTP-90,Logan Allen,San Diego PadresTM,
BTP-91,Taylor Widener,Arizona Diamondbacks®,
BTP-92,Grayson Rodriguez,Baltimore Orioles®,
BTP-93,Michel Baez,San Diego PadresTM,
BTP-94,Corey Ray,Milwaukee BrewersTM,
BTP-95,Evan White,Seattle MarinersTM,
BTP-96,Peter Lambert,Colorado RockiesTM,
BTP-97,George Valera,Cleveland Indians®,
BTP-98,Matt Manning,Detroit Tigers®,
BTP-99,Luis Patino,San Diego PadresTM,
BTP-100,Julio Pablo Martinez,Texas Rangers®,
READY FOR THE SHOW,,,
RFTS-1,Vladimir Guerrero Jr.,Toronto Blue Jays®,
RFTS-2,Bo Bichette,Toronto Blue Jays®,
RFTS-3,Triston McKenzie,Cleveland Indians®,

RFTS-4,Mitch Keller,Pittsburgh Pirates®,
RFTS-5,Will Smith,Los Angeles Dodgers®,
RFTS-6,Jon Duplantier,Arizona Diamondbacks®,
RFTS-7,Austin Riley,Atlanta BravesTM,
RFTS-8,Ryan Mountcastle,Baltimore Orioles®,
RFTS-9,Nick Senzel,Cincinnati Reds®,
RFTS-10,Fernando Tatis Jr.,San Diego PadresTM,
RFTS-11,Peter Alonso,New York Mets®,
RFTS-12,Forrest Whitley,Houston Astros®,
RFTS-13,Yusniel Diaz,Baltimore Orioles®,
RFTS-14,Brendan McKay,Tampa Bay RaysTM,
RFTS-15,Jesus Luzardo,Oakland AthleticsTM,
RFTS-16,Brendan Rodgers,Colorado RockiesTM,
RFTS-17,Yordan Alvarez,Houston Astros®,
RFTS-18,Keston Hiura,Milwaukee BrewersTM,
RFTS-19,Brent Honeywell,Tampa Bay RaysTM,
RFTS-20,Eloy Jimenez,Chicago White Sox®,
ROY FAVORITES,,,
ROYF-1,Kyle Tucker,Houston Astros®,Rookie
ROYF-2,Brandon Lowe,Tampa Bay RaysTM,Rookie
ROYF-3,Dawel Lugo,Detroit Tigers®,Rookie
ROYF-4,Luis Urias,San Diego PadresTM,Rookie
ROYF-5,Chance Adams,New York Yankees®,Rookie
ROYF-6,Danny Jansen,Toronto Blue Jays®,Rookie
ROYF-7,Kyle Wright,Atlanta BravesTM,Rookie
ROYF-8,Chris Shaw,San Francisco Giants®,Rookie
ROYF-9,Kolby Allard,Atlanta BravesTM,Rookie
ROYF-10,Christin Stewart,Detroit Tigers®,Rookie
ROYF-11,Justus Sheffield,Seattle MarinersTM,Rookie
30TH ANNIVERSARY CARDS,,,
B30-AJ,Aaron Judge,New York Yankees®,
B30-AK,Alex Kirilloff,Minnesota Twins®,
B30-AN,Aaron Nola,Philadelphia Phillies®,
B30-AR,Anthony Rizzo,Chicago Cubs®,
B30-BB,Bo Bichette,Toronto Blue Jays®,
B30-BM,Brendan McKay,Tampa Bay RaysTM,
B30-BR,Brendan Rodgers,Colorado RockiesTM,
B30-BS,Blake Snell,Tampa Bay RaysTM,
B30-CK,Carter Kieboom,Washington Nationals®,
B30-CKE,Clayton Kershaw,Los Angeles Dodgers®,
B30-CM,Casey Mize,Detroit Tigers®,
B30-CP,Cristian Pache,Atlanta BravesTM,
B30-DC,Dylan Cease,Chicago White Sox®,
B30-EF,Estevan Florial,New York Yankees®,
B30-EJ,Eloy Jimenez,Chicago White Sox®,
B30-FL,Francisco Lindor,Cleveland Indians®,
B30-FTJ,Fernando Tatis Jr.,San Diego PadresTM,
